ticker,pattern,fwd_days,n,mean_ret,median,win_rate
EME,E,1,3,4.163041273436042,3.1795403160784574,100.0
EME,I,1,3,4.163041273436042,3.1795403160784574,100.0
EME,J,1,0,,,
EME,G,5,65,0.9000612520353263,0.7576576660494447,56.92307692307692
EME,H,5,15,1.4961162447212184,0.9681454774343081,73.33333333333333
EME,E,5,3,8.869764310439846,7.875761116959268,100.0
EME,I,5,3,8.869764310439846,7.875761116959268,100.0
EME,J,5,0,,,
EME,G,10,65,1.6680918621199536,1.442889944940579,60.0
EME,H,10,15,2.29903448156703,0.6161870657398266,53.333333333333336
EME,E,10,3,15.348672440184915,14.264361797473581,100.0
EME,I,10,3,15.348672440184915,14.264361797473581,100.0
EME,J,10,0,,,
EME,G,20,65,4.554834767815783,3.29434980407974,58.46153846153847
EME,H,20,15,3.6786404304854274,0.4863681409883498,53.333333333333336
EME,E,20,3,17.990782587776017,17.830459926803837,100.0
EME,I,20,3,17.990782587776017,17.830459926803837,100.0
EME,J,20,0,,,
EMR,G,1,60,-0.24346008097059807,-0.1913798286912332,35.0
EMR,H,1,26,-0.04242246872546602,-0.19939784773934632,42.30769230769231
EMR,E,1,7,1.8138418822350917,2.149827964782613,100.0
EMR,I,1,5,1.8910377974026376,2.213017537493905,100.0
EMR,J,1,0,,,
EMR,G,5,60,-0.2155342579480765,0.013267804201615413,50.0
EMR,H,5,26,0.09980904142422084,-0.14082952527280265,46.15384615384615
EMR,E,5,7,7.9227199522700404,7.763601619478452,100.0
EMR,I,5,5,7.787621395240552,7.705906277744062,100.0
EMR,J,5,0,,,
EMR,G,10,60,0.11442290953407026,0.5750409981395224,55.00000000000001
EMR,H,10,26,0.03791183255553697,0.8212144467389935,53.84615384615385
EMR,E,10,7,10.075660963066282,8.655330486587825,100.0
EMR,I,10,5,10.50231984589126,8.655330486587825,100.0
EMR,J,10,0,,,
EMR,G,20,60,0.3391030671514328,0.37237293922762044,53.333333333333336
EMR,H,20,26,-1.1756923805161579,-2.5596483999244883,42.30769230769231
EMR,E,20,7,9.434383420314372,11.016235604417036,85.71428571428571
EMR,I,20,5,10.025964855430168,11.016235604417036,80.0
EMR,J,20,0,,,
EOG,G,1,53,-0.1641134329226589,0.22718906033944297,56.60377358490566
EOG,H,1,22,-0.6320397844490248,-0.32076272696141916,31.818181818181817
EOG,E,1,2,5.073922035620731,5.073922035620731,100.0
EOG,I,1,2,5.073922035620731,5.073922035620731,100.0
EOG,J,1,0,,,
EOG,G,5,53,-0.1289894660116394,-0.19068211779529404,49.056603773584904
EOG,H,5,22,-0.4684714671167351,-0.6599834640392576,40.909090909090914
EOG,E,5,2,10.86552872452763,10.86552872452763,100.0
EOG,I,5,2,10.86552872452763,10.86552872452763,100.0
EOG,J,5,0,,,
EOG,G,10,53,0.126481391551696,0.7335740048457837,50.943396226415096
EOG,H,10,22,-0.43782820027784086,0.2690823095613859,54.54545454545454
EOG,E,10,2,11.934556115981128,11.934556115981128,100.0
EOG,I,10,2,11.934556115981128,11.934556115981128,100.0
EOG,J,10,0,,,
EOG,G,20,53,0.47030205603023556,0.5546209665303429,54.71698113207547
EOG,H,20,22,-1.541820260096582,-0.9577069205585955,45.45454545454545
EOG,E,20,2,14.831275936616578,14.831275936616578,100.0
EOG,I,20,2,14.831275936616578,14.831275936616578,100.0
EOG,J,20,0,,,
EPAM,G,1,40,-0.3032549948936972,-0.50001309978902,40.0
EPAM,H,1,25,-0.6257169925144451,-0.28466951359953097,40.0
EPAM,E,1,4,1.8192222757400875,1.5495189201270452,100.0
EPAM,I,1,0,,,
EPAM,J,1,3,-0.822505969336862,-0.28466951359953097,33.33333333333333
EPAM,G,5,40,-0.7056434287196971,0.2978666504082686,55.00000000000001
EPAM,H,5,25,-0.5492426794385782,-1.2655047039594656,32.0
EPAM,E,5,4,16.757032235061608,16.983692075202917,100.0
EPAM,I,5,0,,,
EPAM,J,5,3,13.3134582689636,9.721273608382672,100.0
EPAM,G,10,40,-0.20682964133898202,0.3926903981740885,57.49999999999999
EPAM,H,10,25,-1.8182318660119072,-2.459907411527252,36.0
EPAM,E,10,4,15.612712248744675,11.942857380716738,100.0
EPAM,I,10,0,,,
EPAM,J,10,3,13.787020572471816,8.51886599242128,100.0
EPAM,G,20,40,0.10475180657234162,0.09396916118458104,50.0
EPAM,H,20,25,-3.7871028021127278,-5.523090891694834,36.0
EPAM,E,20,4,17.45045892335036,16.24458562098531,100.0
EPAM,I,20,0,,,
EPAM,J,20,3,17.470664512810547,16.893267506682353,100.0
EQIX,G,1,64,0.030370358344447804,0.18156658498452496,56.25
EQIX,H,1,26,0.14548145691282716,0.473600451912093,57.692307692307686
EQIX,E,1,3,6.935044516088234,4.751316301437342,100.0
EQIX,I,1,2,4.648356196046082,4.648356196046082,100.0
EQIX,J,1,1,1.654376544698472,1.654376544698472,100.0
EQIX,G,5,64,0.338467712437467,-0.21672916191620362,43.75
EQIX,H,5,26,-0.03375148176766392,0.08647672822288867,53.84615384615385
EQIX,E,5,3,11.999521595280271,11.56432387052999,100.0
EQIX,I,5,2,9.556364700326125,9.556364700326125,100.0
EQIX,J,5,1,-2.260924400751611,-2.260924400751611,0.0
EQIX,G,10,64,0.269366439572583,0.801396032757105,53.125
EQIX,H,10,26,-0.5551621332209129,-0.3799995872443685,46.15384615384615
EQIX,E,10,3,9.639612149535008,11.12592409440186,100.0
EQIX,I,10,2,7.749651479272903,7.749651479272903,100.0
EQIX,J,10,1,4.575679254364274,4.575679254364274,100.0
EQIX,G,20,64,0.24450910776081258,0.6401511638977376,53.125
EQIX,H,20,26,-0.863704066029692,-0.251520362336953,46.15384615384615
EQIX,E,20,3,9.901375180530868,10.50533133228681,100.0
EQIX,I,20,2,9.494256913552057,9.494256913552057,100.0
EQIX,J,20,1,8.815914282242023,8.815914282242023,100.0
EQR,G,1,61,-0.08803681422439961,0.08066490505985686,50.81967213114754
