ticker,pattern,fwd_days,n,mean_ret,median,win_rate
GWW,E,1,2,2.127609353433413,2.127609353433413,100.0
GWW,F,1,0,,,
GWW,A,5,36,3.8096726039997173,3.278735821053969,100.0
GWW,B,5,10,4.093739121025863,3.8720484156969146,100.0
GWW,C,5,26,3.700416251297355,3.0662666201614988,100.0
GWW,D,5,16,3.0539010719621524,1.4667788134812105,75.0
GWW,E,5,2,8.53587513284075,8.53587513284075,100.0
GWW,F,5,0,,,
GWW,A,10,36,6.128905439260057,5.411487882817997,100.0
GWW,B,10,10,6.637651784622821,6.415073745315103,100.0
GWW,C,10,26,5.933233767966688,4.505547644877604,100.0
GWW,D,10,16,3.741525539823844,2.586297852297373,68.75
GWW,E,10,2,13.660435858467428,13.660435858467428,100.0
GWW,F,10,0,,,
GWW,A,20,36,7.033848442534328,7.116784152263419,83.33333333333334
GWW,B,20,10,5.939157760889592,7.116784152263419,80.0
GWW,C,20,26,7.454883320089996,6.407344146141398,84.61538461538461
GWW,D,20,16,5.068488598514163,5.426521021311997,75.0
GWW,E,20,2,20.121461267679745,20.121461267679745,100.0
GWW,F,20,0,,,
HAL,A,1,38,2.3436839749626572,1.765447597257757,100.0
HAL,B,1,6,1.351591233426474,1.2774163617139065,100.0
HAL,C,1,32,2.5297013640006916,1.9044253883265119,100.0
HAL,D,1,19,-0.06608089709460921,0.4615738864048455,57.89473684210527
HAL,E,1,5,1.5054862882943254,1.6552806487477294,100.0
HAL,F,1,1,4.239298170859115,4.239298170859115,100.0
HAL,A,5,38,7.204582810777149,6.685927415052216,100.0
HAL,B,5,6,5.617520801678815,5.462373135189899,100.0
HAL,C,5,32,7.502156937483086,7.013395579422475,100.0
HAL,D,5,19,-0.09411350115904836,-1.0163941592904464,42.10526315789473
HAL,E,5,5,13.044929365111647,10.49981517499943,100.0
HAL,F,5,1,5.467508337514622,5.467508337514622,100.0
HAL,A,10,38,9.46900549113438,8.44319461811758,100.0
HAL,B,10,6,12.135998478643394,11.274202455524872,100.0
HAL,C,10,32,8.96894430597644,7.292198545444286,100.0
HAL,D,10,19,-1.277107093545729,-2.729626420989302,42.10526315789473
HAL,E,10,5,11.395898520395443,10.49981517499943,100.0
HAL,F,10,1,6.220280338565527,6.220280338565527,100.0
HAL,A,20,38,9.3737309315693,7.796161884338557,84.21052631578947
HAL,B,20,6,14.549953665878883,13.601883536697429,100.0
HAL,C,20,32,8.403189168886254,6.772956773807451,81.25
HAL,D,20,19,-0.4537393011663742,-1.0434243616871375,47.368421052631575
HAL,E,20,5,5.544660673566954,2.888078981787022,80.0
HAL,F,20,1,6.141043191542984,6.141043191542984,100.0
HAS,A,1,38,2.1294860881119217,1.5324206049491629,100.0
HAS,B,1,14,2.3011039326376195,1.7241143803540258,100.0
HAS,C,1,24,2.029375678805265,1.345459441047955,100.0
HAS,D,1,16,-0.09258653019540049,-0.06087203720208628,50.0
HAS,E,1,2,1.7377016613132317,1.7377016613132317,100.0
HAS,F,1,1,-2.265727838016033,-2.265727838016033,0.0
HAS,A,5,38,5.548250367755991,4.003330497927112,100.0
HAS,B,5,14,6.576592263308275,4.124885364979789,100.0
HAS,C,5,24,4.948384262017158,3.8422960098687327,100.0
HAS,D,5,16,-0.22842399526491308,0.04323745291591746,50.0
HAS,E,5,2,11.426930091303252,11.426930091303252,100.0
