ticker,fwd_days,n_bars,sp_mean,sp_std,thresh_lo,thresh_hi,baseline_trough_n,baseline_trough_mean,baseline_trough_median,baseline_trough_winrate,P1_ExtremeLow_n,P1_ExtremeLow_mean,P1_ExtremeLow_median,P1_ExtremeLow_winrate,P1b_ModerateLow_n,P1b_ModerateLow_mean,P1b_ModerateLow_median,P1b_ModerateLow_winrate,P2_BullDominant_n,P2_BullDominant_mean,P2_BullDominant_median,P2_BullDominant_winrate,P3_POCDivergence_n,P3_POCDivergence_mean,P3_POCDivergence_median,P3_POCDivergence_winrate,P4_P1andP2_n,P4_P1andP2_mean,P4_P1andP2_median,P4_P1andP2_winrate,P5_VW_ExtremeLow_n,P5_VW_ExtremeLow_mean,P5_VW_ExtremeLow_median,P5_VW_ExtremeLow_winrate,baseline_peak_n,baseline_peak_mean,baseline_peak_median,baseline_peak_winrate,P1_ExtremeHigh_n,P1_ExtremeHigh_mean,P1_ExtremeHigh_median,P1_ExtremeHigh_winrate,P2p_BearDominant_n,P2p_BearDominant_mean,P2p_BearDominant_median,P2p_BearDominant_winrate
BRK-B,20,1255,2.4098,5.7978,-9.1857,14.0054,34,5.114690466051435,4.799622831604415,94.11764705882352,4,8.533908047475268,8.958391584646698,100.0,10,5.5185854355027,7.821918900321332,90.0,25,4.843548962752149,4.635308115497605,92.0,10,2.767363144539696,3.2942049394931185,80.0,1,6.881730120424202,6.881730120424202,100.0,4,8.533908047475268,8.958391584646698,100.0,33,2.3496312465951843,2.1986718533602825,75.75757575757575,1,8.042943749103534,8.042943749103534,100.0,2,1.609166934883894,1.609166934883894,50.0
BRK-B,30,1255,2.4098,5.7978,-9.1857,14.0054,34,5.690051642874432,4.68823840016381,88.23529411764706,4,11.418321923901544,9.482134004411698,100.0,10,7.836487879894295,8.409555414653019,90.0,25,5.08575039273862,4.44973961590011,88.0,10,4.745722074959454,3.98220414801001,90.0,1,9.176891192714658,9.176891192714658,100.0,4,11.418321923901544,9.482134004411698,100.0,33,1.5715359901290815,2.0141732716605043,60.60606060606061,1,13.08229484849848,13.08229484849848,100.0,2,-0.43904513469894213,-0.43904513469894213,50.0
BRK-B,60,1255,2.4098,5.7978,-9.1857,14.0054,34,7.957523068502515,8.421835945759728,94.11764705882352,4,10.727683080551667,9.55960339711424,100.0,10,9.870792528174322,9.992528769359073,100.0,25,7.822146304442763,9.885911673548957,92.0,10,8.474104071854228,9.01955880244857,100.0,1,4.272586596426345,4.272586596426345,100.0,4,10.727683080551667,9.55960339711424,100.0,33,-0.5403664183375104,-0.9423865221439638,48.484848484848484,1,25.60002681968599,25.60002681968599,100.0,2,-0.8947028359629645,-0.8947028359629645,50.0
BRO,10,1255,0.7827,9.5806,-18.3785,19.9439,35,5.2190428226915095,4.280196922977689,100.0,5,6.291844736450439,4.280196922977689,100.0,11,4.743977082695998,4.187388772063596,100.0,26,5.65020976329317,4.760482595831667,100.0,10,6.267210164891306,5.684203871391804,100.0,2,9.360613289160668,9.360613289160668,100.0,5,6.291844736450439,4.280196922977689,100.0,29,4.665667593675159,4.595897758008458,100.0,0,,,,5,5.252241347072987,5.819572448898805,100.0
BRO,20,1255,0.7827,9.5806,-18.3785,19.9439,35,6.189873520494666,5.980836255720005,85.71428571428571,5,4.027709939348815,4.038191824544677,80.0,11,4.205610663296699,5.342201974597261,81.81818181818183,26,6.877795549803462,6.684475922875929,88.46153846153845,10,7.179921876911008,7.038541890682238,90.0,2,4.036812294715834,4.036812294715834,50.0,5,4.027709939348815,4.038191824544677,80.0,29,5.218148151845007,5.152580011706973,86.20689655172413,0,,,,5,8.095637137290197,5.152580011706973,100.0
BRO,30,1255,0.7827,9.5806,-18.3785,19.9439,35,6.165133605418866,6.074237434751307,77.14285714285715,5,7.649424642197772,4.920181056691037,100.0,11,5.048166359823117,4.232948187882,81.81818181818183,26,7.070909759698429,7.659176444620239,80.76923076923077,10,7.465892034714544,7.780308205484143,80.0,2,14.033723688940858,14.033723688940858,100.0,5,7.649424642197772,4.920181056691037,100.0,29,5.097984084503771,5.916435091340445,72.41379310344827,0,,,,5,10.113887207751532,9.408432228158176,100.0
BRO,60,1255,0.7827,9.5806,-18.3785,19.9439,35,6.496678554111142,8.353630683531891,60.0,5,4.993039394050467,-2.904822157880754,40.0,11,2.776145138504384,-2.7140509277145894,45.45454545454545,26,9.096632342662106,10.27942306796918,69.23076923076923,10,9.065992026407836,11.445255118678885,60.0,2,21.36168641603463,21.36168641603463,100.0,5,4.993039394050467,-2.904822157880754,40.0,29,3.547199444141281,2.6353265653243616,62.06896551724138,0,,,,5,9.392804378937052,16.54096077049717,80.0
BSX,10,1255,2.1889,9.8997,-17.6106,21.9884,34,4.9854392318280665,4.252083884187359,97.05882352941177,1,7.2644649167483495,7.2644649167483495,100.0,8,7.0334514139117275,7.283399783803416,100.0,22,4.717961955888559,4.089431921252,95.45454545454545,8,5.103151159745774,5.480817869795748,100.0,0,,,,1,7.2644649167483495,7.2644649167483495,100.0,33,4.510308074276081,4.258882083004889,100.0,0,,,,2,5.280367037703207,5.280367037703207,100.0
BSX,20,1255,2.1889,9.8997,-17.6106,21.9884,34,5.932634695609463,5.690853843800429,88.23529411764706,1,4.17138858113078,4.17138858113078,100.0,8,7.819029363255158,6.006508426065496,100.0,22,5.883344400665456,5.6222068657460325,86.36363636363636,8,7.816295056856116,5.971813709043536,100.0,0,,,,1,4.17138858113078,4.17138858113078,100.0,33,4.239363096105309,3.0297418052608363,84.84848484848484,0,,,,2,5.593319681923013,5.593319681923013,100.0
BSX,30,1255,2.1889,9.8997,-17.6106,21.9884,34,6.581649816363926,5.952266627440821,79.41176470588235,1,16.799085944887153,16.799085944887153,100.0,8,8.567095718628154,9.361169568066611,87.5,22,6.336726173405153,6.700012811713363,72.72727272727273,8,8.29443232569974,5.952266627440821,87.5,0,,,,1,16.799085944887153,16.799085944887153,100.0,33,3.2507881249926367,2.8408084611456097,66.66666666666666,0,,,,2,4.6158869781656,4.6158869781656,50.0
BSX,60,1255,2.1889,9.8997,-17.6106,21.9884,34,7.786504448302118,8.91611163643666,79.41176470588235,1,21.850160560427042,21.850160560427042,100.0,8,8.687803681585324,10.116204643975284,87.5,22,8.755900161225178,8.91611163643666,77.27272727272727,8,9.446213833478522,7.345795789579411,87.5,0,,,,1,21.850160560427042,21.850160560427042,100.0,33,1.9341609879497337,1.448624307231151,57.57575757575758,0,,,,2,-3.3277330807532595,-3.3277330807532595,50.0
BX,10,1255,0.2041,12.8582,-25.5124,25.9206,33,8.315057482345809,6.385697305932801,100.0,3,9.053693831987083,5.771622666323414,100.0,11,10.267453385603192,10.979282701953265,100.0,15,6.96119778536342,5.611702226015688,100.0,8,9.265107097775083,9.051868979536085,100.0,1,3.5125157071954303,3.5125157071954303,100.0,3,5.040566150721367,5.771622666323414,100.0,32,8.809163858379186,8.515050999709022,100.0,1,6.882694114120117,6.882694114120117,100.0,11,7.974645973465055,6.5100710026480755,100.0
BX,20,1255,0.2041,12.8582,-25.5124,25.9206,33,9.474592381853437,10.211106845875365,81.81818181818183,3,16.965364649739346,14.183121377135102,100.0,11,13.0831015209831,12.39559478116978,90.9090909090909,15,8.364922552292704,8.370564389528205,80.0,8,5.305871180647404,5.016732531493412,62.5,1,3.8693242266684016,3.8693242266684016,100.0,3,3.80063104425992,3.8693242266684016,66.66666666666666,32,8.235564878628363,7.88209819908961,81.25,1,13.494106125712001,13.494106125712001,100.0,11,5.626265322215331,7.326041572464667,63.63636363636363
BX,30,1255,0.2041,12.8582,-25.5124,25.9206,33,10.727641402860703,11.357961530373316,81.81818181818183,3,20.70856291370767,16.564986771899296,100.0,11,11.963156385994097,15.315394160734519,81.81818181818183,15,10.927392560251658,10.681799222651742,80.0,8,5.887288208818763,3.1150789340037854,62.5,1,16.564986771899296,16.564986771899296,100.0,3,9.730776413412931,15.315394160734519,66.66666666666666,32,9.44442151585151,5.335184411901171,87.5,1,12.599852103527532,12.599852103527532,100.0,11,8.775738352006394,4.951070883409484,81.81818181818183
BX,60,1255,0.2041,12.8582,-25.5124,25.9206,33,10.628732228225674,11.258869977693909,75.75757575757575,3,17.53603941462553,17.74241959886062,100.0,11,8.929299739943913,7.7285817971196895,72.72727272727273,15,7.621433272066527,6.3522071060191045,73.33333333333333,8,8.287712911463721,7.2542583311363,75.0,1,6.550166636206854,6.550166636206854,100.0,3,12.705115109864886,6.550166636206854,100.0,32,8.764610272315764,9.283919172692668,78.125,1,20.417132007594684,20.417132007594684,100.0,11,6.371969511886894,9.611504186064508,63.63636363636363
BXP,10,1255,-3.1318,13.449,-30.0298,23.7662,36,5.737557133338418,4.415335808302134,100.0,5,6.104525035783333,4.204983844102761,100.0,11,6.43455201725283,4.204983844102761,100.0,11,5.04584306829259,2.7130669562878564,100.0,10,3.6692838342771,2.153447058633798,100.0,0,,,,3,7.632161854356343,5.270547689860571,100.0,34,6.170663499329326,5.131352755073731,100.0,2,10.85272307734977,10.85272307734977,100.0,13,7.653656547549291,7.892015278336191,100.0
BXP,20,1255,-3.1318,13.449,-30.0298,23.7662,36,6.415829421120045,4.794274477938913,83.33333333333334,5,5.488435847141436,4.849848531292027,80.0,11,5.4367538816747745,4.70053547751153,81.81818181818183,11,4.529612373184574,4.13008964445892,81.81818181818183,10,4.794197757790705,4.550453998387386,80.0,0,,,,3,5.655446934665704,4.849848531292027,100.0,34,6.101828407515949,6.336467289670285,91.17647058823529,2,8.279086790484515,8.279086790484515,100.0,13,6.759857682837078,6.385258428079715,92.3076923076923
BXP,30,1255,-3.1318,13.449,-30.0298,23.7662,36,6.631247629391836,2.595020608364338,75.0,5,5.866402397344148,2.1797175872035934,60.0,11,5.905633632202441,4.451315462201083,72.72727272727273,11,1.758093440956163,0.0499073963226129,63.63636363636363,10,7.519670958857171,1.4910064287231302,80.0,0,,,,3,4.05696088960342,2.1797175872035934,66.66666666666666,34,7.048658622225858,6.426579351856677,91.17647058823529,2,7.937189693802911,7.937189693802911,100.0,13,7.594800468393738,6.562994078188844,92.3076923076923
BXP,60,1255,-3.1318,13.449,-30.0298,23.7662,36,6.68001549274862,3.9415575753906733,55.55555555555556,5,7.188467916707998,-3.516596941772484,40.0,11,4.9978726806046625,-1.1708254585057147,45.45454545454545,11,-1.933691455374722,-3.8637410520533293,36.36363636363637,10,8.910697858527314,11.141605357202916,60.0,0,,,,3,-0.9085701974527467,-3.516596941772484,33.33333333333333,34,7.292132962891821,8.424127027001662,73.52941176470588,2,20.037893382120124,20.037893382120124,100.0,13,4.2565170907227134,4.105795954769474,61.53846153846154
C,10,1255,2.6171,10.5497,-18.4824,23.7165,36,6.532394059923018,6.690865456433977,100.0,6,8.482209544551957,8.477840776275588,100.0,16,7.031146096644239,7.358200322902455,100.0,17,6.360445304833197,6.871923138094674,100.0,6,6.753111065845321,7.860933162017652,100.0,1,7.844477507710236,7.844477507710236,100.0,7,9.888758279002388,9.11120404484094,100.0,36,6.1352210237989935,5.154455482339955,100.0,0,,,,11,6.300640972715109,6.319037485318852,100.0
C,20,1255,2.6171,10.5497,-18.4824,23.7165,36,6.8627576080333705,6.526918696744171,77.77777777777779,6,8.942849029005336,7.233705234521497,83.33333333333334,16,6.679682725134215,3.6806708939475037,68.75,17,8.005094639528313,9.05289254360833,82.35294117647058,6,6.615461429478866,6.300018048369022,66.66666666666666,1,21.798849931599975,21.798849931599975,100.0,7,11.028778763054971,10.226487675183536,85.71428571428571,36,4.491564633519688,3.884049839652937,75.0,0,,,,11,4.57798054423554,5.5632183908045985,72.72727272727273
C,30,1255,2.6171,10.5497,-18.4824,23.7165,36,8.177490966158315,9.113158530001645,75.0,6,14.464427992511366,14.108773240879753,100.0,16,9.717823574812835,10.516442531145916,75.0,17,10.397874891018473,9.823242577003214,88.23529411764706,6,9.631383021831352,6.958933739467382,83.33333333333334,1,32.01235576846037,32.01235576846037,100.0,7,15.127497385671543,14.576489706688328,100.0,36,3.7839784924607702,4.9967714173872455,66.66666666666666,0,,,,11,5.923580433352298,8.22951940604535,81.81818181818183
C,60,1255,2.6171,10.5497,-18.4824,23.7165,36,10.210473224128053,10.895958795665694,69.44444444444444,6,14.049984720316914,11.635780731905552,66.66666666666666,16,14.973648497779987,13.672495099682695,75.0,17,14.306321613604858,14.364646443102385,82.35294117647058,6,17.53826360285633,15.783454102562082,83.33333333333334,1,50.44517582219738,50.44517582219738,100.0,7,11.546377675967582,10.291217707548098,57.14285714285714,36,1.7763922987066467,5.040707724040269,61.111111111111114,0,,,,11,1.9272641895757092,7.208039255226188,72.72727272727273
CAG,10,1255,-2.3007,7.8392,-17.979,13.3776,30,4.6136755241047025,4.30540215318029,100.0,2,5.470028788533368,5.470028788533368,100.0,10,3.7364017944424943,3.6220205600239286,100.0,12,4.541543392888895,4.168685895915322,100.0,5,3.612670032409491,3.1721975392545176,100.0,0,,,,2,5.470028788533368,5.470028788533368,100.0,33,4.1080080272976565,3.4007931144155865,100.0,1,8.618160335603111,8.618160335603111,100.0,15,4.475547607266529,4.982900755736671,100.0
CAG,20,1255,-2.3007,7.8392,-17.979,13.3776,30,4.34367731289953,2.7262016423578173,80.0,2,5.352324922073523,5.352324922073523,100.0,10,4.047800692127671,2.7262016423578173,70.0,12,4.2319061471282255,4.135387881918369,83.33333333333334,5,4.478551684017319,3.3610308788165915,80.0,0,,,,2,5.352324922073523,5.352324922073523,100.0,33,5.175439354476374,5.444076073784853,87.87878787878788,1,9.073189188482084,9.073189188482084,100.0,15,5.4895355588155725,5.885749922550224,93.33333333333333
CAG,30,1255,-2.3007,7.8392,-17.979,13.3776,30,4.573361300734392,4.592021353549253,73.33333333333333,2,7.191522982291465,7.191522982291465,100.0,10,4.125825074829744,4.239177912013845,70.0,12,3.5990174941368687,6.253141207784926,66.66666666666666,5,5.703809142801793,8.29297325855654,80.0,0,,,,2,7.191522982291465,7.191522982291465,100.0,33,4.865196203521595,5.489942002068427,78.78787878787878,1,10.428087748049785,10.428087748049785,100.0,15,6.011881467336016,7.1708721625501575,86.66666666666667
CAG,60,1255,-2.3007,7.8392,-17.979,13.3776,30,3.8950477669098573,1.41265469788932,66.66666666666666,2,7.6064800780099775,7.6064800780099775,100.0,10,0.582862067951665,-0.9970936180353154,50.0,12,3.159175369785673,3.067249456117885,58.333333333333336,5,5.829423523842456,12.12796084077353,60.0,0,,,,2,7.6064800780099775,7.6064800780099775,100.0,33,6.089248891422142,7.07603703172097,78.78787878787878,1,7.4226668234960655,7.4226668234960655,100.0,15,6.652444452231066,6.7237526437192345,73.33333333333333
CAH,10,1255,6.4222,7.9118,-9.4014,22.2458,34,6.874359999144815,5.65958704194246,100.0,6,7.38064855359573,6.099848576931304,100.0,8,6.652227390249955,5.8036815035883444,100.0,30,6.735964811712908,5.553991462213586,100.0,7,8.018259448898311,5.347350141021243,100.0,3,5.134521523302493,4.736511305315232,100.0,6,7.38064855359573,6.099848576931304,100.0,30,4.021894116028838,3.376085907927089,100.0,2,5.64359035301218,5.64359035301218,100.0,2,7.020727284049345,7.020727284049345,100.0
CAH,20,1255,6.4222,7.9118,-9.4014,22.2458,34,8.42378869088524,7.076767417830078,91.17647058823529,6,9.483888300918537,8.416132195946215,100.0,8,8.721522599605635,7.187936415142729,100.0,30,8.1959936764971,6.901284713648405,90.0,7,9.871805904676709,9.450135210507723,100.0,3,7.844705265695178,7.382129181384708,100.0,6,9.483888300918537,8.416132195946215,100.0,30,1.589038761630816,2.9322356858391396,70.0,2,2.4236372500364904,2.4236372500364904,100.0,2,4.400164756994695,4.400164756994695,100.0
CAH,30,1255,6.4222,7.9118,-9.4014,22.2458,34,11.134208304600032,8.474523747259266,88.23529411764706,6,12.711502818755315,15.949472977050865,100.0,8,14.161844777861232,15.949472977050865,100.0,30,11.211401503610254,8.474523747259266,86.66666666666667,7,11.39397281170649,8.87013574921571,85.71428571428571,3,12.582180411270322,16.929814055291914,100.0,6,12.711502818755315,15.949472977050865,100.0,30,0.18428748555098057,1.4703388871391545,60.0,2,3.699451121123757,3.699451121123757,100.0,2,0.02282780272517193,0.02282780272517193,50.0
CAH,60,1255,6.4222,7.9118,-9.4014,22.2458,34,15.681894412567189,15.120690888713032,88.23529411764706,6,21.923879827539455,19.77895692913126,100.0,8,26.044490720608902,26.891104193175924,100.0,30,14.933106339486645,14.207484360044734,86.66666666666667,7,24.939003891733858,21.889239934529073,100.0,3,23.822885210158603,20.693407225470118,100.0,6,21.923879827539455,19.77895692913126,100.0,30,-6.12623492939829,-5.795295488764691,23.333333333333332,2,-1.8809069238721274,-1.8809069238721274,50.0,2,-5.795295488764691,-5.795295488764691,0.0
CARR,10,1255,-0.58,10.9339,-22.4478,21.2878,40,7.0036285474981295,7.041021055172203,100.0,5,6.422244202205064,6.261126792330534,100.0,14,7.63584600796233,7.542166049983811,100.0,22,6.968798146979657,7.041021055172203,100.0,13,6.302746848286702,6.261126792330534,100.0,0,,,,4,6.207676132178856,5.875837619523467,100.0,36,7.0846449335800825,6.245617899407762,100.0,1,7.34113445283627,7.34113445283627,100.0,9,9.54512448242807,9.296553534009911,100.0
CARR,20,1255,-0.58,10.9339,-22.4478,21.2878,40,6.459974093552281,4.887321484778894,77.5,5,6.170286464390993,6.771247418731649,60.0,14,8.984948902542515,7.002035124317562,71.42857142857143,22,6.238852024911645,4.401591832690393,86.36363636363636,13,3.7669214691582207,1.8460860527798681,61.53846153846154,0,,,,4,9.573132448772746,7.628487490472749,75.0,36,6.416185862404093,7.374145164650608,80.55555555555556,1,5.083607786095275,5.083607786095275,100.0,9,8.913957552003438,8.69113591504758,88.88888888888889
CARR,30,1255,-0.58,10.9339,-22.4478,21.2878,40,7.22958638619544,6.001241807199349,67.5,5,9.609536525109199,6.2351119440312175,60.0,14,11.643328964341721,13.735584223909633,71.42857142857143,22,6.695717197593501,3.8543738435278145,72.72727272727273,13,2.983857228210547,-1.3727754969921342,46.15384615384615,0,,,,4,12.81832834270219,12.08861855639064,75.0,36,6.258347534039504,5.527090761824612,75.0,1,7.625418276432905,7.625418276432905,100.0,9,7.084720210823983,8.051013212882209,77.77777777777779
CARR,60,1255,-0.58,10.9339,-22.4478,21.2878,40,9.42958087087529,8.680604959565262,65.0,5,19.24837966260329,19.3819465462036,80.0,14,13.04200664081237,16.34520506022812,71.42857142857143,22,9.727428785609758,8.208060582128674,68.18181818181817,13,7.16375114464779,5.067807200079528,53.84615384615385,0,,,,4,19.21498794170322,21.373594052712555,75.0,36,5.5221727517225325,6.015883970610418,58.333333333333336,1,21.33779318934044,21.33779318934044,100.0,9,8.27917130323514,11.356947914346442,66.66666666666666
CASY,10,1255,5.4369,6.2247,-7.0125,17.8863,36,5.2385981087819165,4.435221899155669,100.0,9,4.999080739894182,4.4142342156796435,100.0,15,5.030450717815878,4.531239351781979,100.0,25,5.557589303620127,3.7581100558261644,100.0,9,7.1663624673085655,5.218340162931121,100.0,3,4.852239313591646,3.7581100558261644,100.0,9,4.999080739894182,4.4142342156796435,100.0,35,3.6787777346676114,3.568105706426604,100.0,0,,,,6,2.2867968217006194,2.1006663893027078,100.0
CASY,20,1255,5.4369,6.2247,-7.0125,17.8863,36,7.306610884989079,8.456068402730935,86.11111111111111,9,7.859847877122882,8.863293219303499,100.0,15,8.690642663504832,9.97596829825497,100.0,25,7.337287894833493,9.447594484776202,80.0,9,8.87824519233976,9.97596829825497,100.0,3,7.641464590236173,9.447594484776202,100.0,9,7.859847877122882,8.863293219303499,100.0,35,4.191559521068069,4.056081429071289,91.42857142857143,0,,,,6,2.440628498523276,1.8726310036594334,83.33333333333334
CASY,30,1255,5.4369,6.2247,-7.0125,17.8863,36,8.269044823867894,7.994539821792539,80.55555555555556,9,10.321202816862353,8.106397294099587,88.88888888888889,15,10.691207472158965,9.631072982849101,93.33333333333333,25,8.800155140028036,9.640326902483414,80.0,9,10.7711089676878,12.337633831461742,100.0,3,13.314286464931323,12.337633831461742,100.0,9,10.321202816862353,8.106397294099587,88.88888888888889,35,2.615321245806096,2.8306767842217453,71.42857142857143,0,,,,6,3.2371803123598695,3.274154204662532,66.66666666666666
CASY,60,1255,5.4369,6.2247,-7.0125,17.8863,36,11.838038199482318,11.348107175699095,94.44444444444444,9,10.72756174237244,10.644290905176456,88.88888888888889,15,12.274261346462692,11.933397661711776,93.33333333333333,25,11.808256472013333,11.342802660557735,96.0,9,13.045176651719677,15.563373239119818,100.0,3,15.62721525807531,17.81370021445404,100.0,9,10.72756174237244,10.644290905176456,88.88888888888889,35,-3.0534735358498257,-3.842298739608264,37.142857142857146,0,,,,6,-1.3288664960919512,-2.4984072400927624,50.0
CAT,10,1255,5.1088,11.2085,-17.3082,27.5258,31,7.719544388871803,6.499481682052524,100.0,3,10.149318334911223,10.656210831520019,100.0,14,8.957807572507438,8.639900655179915,100.0,19,7.4885812713662645,6.432254487903598,100.0,9,8.949905031648704,8.791043622149514,100.0,0,,,,4,8.374035672015637,9.572484259865167,100.0,31,5.659194130559016,4.648987223239538,100.0,1,2.1298340821100665,2.1298340821100665,100.0,4,11.648595364231637,10.099792318510483,100.0
CAT,20,1255,5.1088,11.2085,-17.3082,27.5258,31,8.996743212690816,7.950542722317729,90.32258064516128,3,17.72805594478285,17.48273134876684,100.0,14,10.52058917455454,8.809172365914796,100.0,19,8.04015824023134,7.3990116538596915,94.73684210526315,9,7.0287921219443,4.757915490606935,88.88888888888889,0,,,,4,13.588314829605029,16.217886141514963,100.0,31,4.982055480860489,5.075971850649311,70.96774193548387,1,2.008573211472689,2.008573211472689,100.0,4,16.094570859380084,17.58972540788392,100.0
CAT,30,1255,5.1088,11.2085,-17.3082,27.5258,31,10.884584243581381,11.644593576635385,77.41935483870968,3,28.632685249870956,25.633044591704518,100.0,14,13.560747598836949,14.744615300307409,85.71428571428571,19,10.515389695201913,11.644593576635385,78.94736842105263,9,3.898748056209377,3.239384439291102,66.66666666666666,0,,,,4,18.925163080243045,21.738840807841974,75.0,31,3.7366551389875933,4.410163776043432,67.74193548387096,1,-6.852383358640858,-6.852383358640858,0.0,4,12.67141124038894,14.524528860378794,75.0
CAT,60,1255,5.1088,11.2085,-17.3082,27.5258,31,15.604404558156459,15.032427461725838,80.64516129032258,3,32.87320902396706,43.606310326497024,100.0,14,17.737270517584538,16.358053409312657,85.71428571428571,19,16.375178841522892,19.883526770036074,84.21052631578947,9,10.655826146598304,14.77247528411716,77.77777777777779,0,,,,4,26.700343452877796,25.894028533053522,100.0,31,0.5988136993958925,2.8600189638542397,51.61290322580645,1,-9.379301077628273,-9.379301077628273,0.0,4,-4.013671531564874,-8.684323165751334,25.0
CB,10,1255,3.2632,5.8146,-8.3659,14.8923,38,4.475826003538539,4.208341322868418,100.0,6,4.318320027774953,4.531673872246229,100.0,14,3.7393728283848673,3.0048507518109666,100.0,26,4.810628300237456,4.859511588436311,100.0,8,3.348649176427827,3.404867944453975,100.0,1,7.2872561614552955,7.2872561614552955,100.0,7,4.09386622427079,3.2625581003761175,100.0,38,3.9185336686595313,3.552584373460847,100.0,0,,,,5,5.224875697529667,3.2860620020127342,100.0
CB,20,1255,3.2632,5.8146,-8.3659,14.8923,38,5.184322117225022,4.687187587212094,81.57894736842105,6,6.214526186354422,5.801357064301351,83.33333333333334,14,5.524086094452286,4.038771538904622,71.42857142857143,26,4.696575607156446,4.469218851174113,84.61538461538461,8,3.1424917660279417,3.3036923622750107,62.5,1,3.4418460196988923,3.4418460196988923,100.0,7,7.356958649876479,8.160868108903811,85.71428571428571,38,2.5627817188774493,2.439949512603375,65.78947368421053,0,,,,5,2.4154175130182542,2.7237184173475115,60.0
CB,30,1255,3.2632,5.8146,-8.3659,14.8923,38,5.500829905320853,5.396904754468263,89.47368421052632,6,7.163909873355338,6.503072746691027,83.33333333333334,14,6.08081842471668,5.097883178868851,92.85714285714286,26,5.069341869753912,5.58198697004468,88.46153846153845,8,2.2426617824832222,2.344371949640068,75.0,1,7.659780567799065,7.659780567799065,100.0,7,7.429855052315958,6.945872178121797,85.71428571428571,38,2.3690653179536802,1.2204378124661859,57.89473684210527,0,,,,5,0.43049470606943296,-0.017668463880163455,40.0
CB,60,1255,3.2632,5.8146,-8.3659,14.8923,38,7.187994824040761,8.200505228521425,78.94736842105263,6,8.297258600333317,5.710580486814898,100.0,14,8.925162052455322,8.611198675284648,100.0,26,6.333358688743525,7.617730962801799,69.23076923076923,8,3.6086536934482685,3.7235578600482837,75.0,1,7.0427877669449925,7.0427877669449925,100.0,7,9.355127076638057,7.0427877669449925,100.0,38,0.19486980491262704,-1.2172963522416733,47.368421052631575,0,,,,5,-1.9925182419120957,-4.2808102088882,40.0
CBOE,10,1255,3.9211,5.8719,-7.8226,15.6649,38,4.850791465711473,4.365585947852505,100.0,6,5.637608980865568,5.304488887100694,100.0,14,6.515497097475191,5.78862227963325,100.0,28,4.37761319575988,3.6408492686151446,100.0,13,5.047397904775595,4.891580832687926,100.0,2,4.11051918275579,4.11051918275579,100.0,7,6.073770391984411,5.533773170493079,100.0,34,3.651393783328881,3.3333530011296784,100.0,1,5.439373810757906,5.439373810757906,100.0,5,4.852634100578259,5.256967191988515,100.0
CBOE,20,1255,3.9211,5.8719,-7.8226,15.6649,38,5.1710374290770424,4.748171775531601,84.21052631578947,6,2.952232965032915,2.9486599141686645,66.66666666666666,14,6.152518603004242,5.66383841471748,78.57142857142857,28,4.8269640248505485,4.748171775531601,85.71428571428571,13,5.383771913775969,3.2205446276347693,92.3076923076923,2,5.800149041894223,5.800149041894223,100.0,7,4.961013004235059,3.1324731548210507,71.42857142857143,34,3.084889844371073,2.5187870218556534,82.35294117647058,1,1.992435854102829,1.992435854102829,100.0,5,4.204730853643324,3.0451381896084775,100.0
CBOE,30,1255,3.9211,5.8719,-7.8226,15.6649,38,6.468286360210321,7.574964707316353,81.57894736842105,6,5.296781345747088,6.921759159666767,66.66666666666666,14,8.247474710427504,10.050686791863846,71.42857142857143,28,5.948937007225588,7.729746153610896,82.14285714285714,13,7.027655855360767,7.606891624447693,76.92307692307693,2,11.066073672926787,11.066073672926787,100.0,7,7.713852252462035,9.867791783252883,71.42857142857143,34,2.6716708110792884,3.4830750638009267,73.52941176470588,1,-0.8178268057571603,-0.8178268057571603,0.0,5,3.845285605197854,3.984586453833361,80.0
CBOE,60,1255,3.9211,5.8719,-7.8226,15.6649,38,8.911932287652656,7.672696865249971,86.8421052631579,6,9.622535982785768,7.5622437338662545,100.0,14,10.645692409551652,10.51444575272659,92.85714285714286,28,8.28248094955005,7.474014854218591,82.14285714285714,13,9.07063070812949,7.580253834393007,84.61538461538461,2,19.885705000732266,19.885705000732266,100.0,7,11.970499273270264,13.049384580271337,100.0,34,0.3879513438715905,0.4803892260600538,50.0,1,-7.7634065747648435,-7.7634065747648435,0.0,5,3.72880405884636,6.4014630338110905,60.0
CBRE,10,1255,2.0451,11.0759,-20.1067,24.1969,31,7.003463570336994,6.639447109163708,100.0,3,6.839788318988606,7.931648176736507,100.0,9,6.320500812500055,7.117781671561872,100.0,21,7.075198392418152,6.639447109163708,100.0,10,8.79855876383004,8.572219103900991,100.0,1,7.931648176736507,7.931648176736507,100.0,4,8.235831926414825,9.497739529825834,100.0,35,5.464779049825235,4.744393512992037,100.0,1,0.49603578508995855,0.49603578508995855,100.0,3,8.662869639320363,4.643888622389774,100.0
